source,review_id,review_date,developer_response,review_description,rating,user_name,review_title,developer_response_date,thumbs_up,laguage_code,country_code
App Store,04ef990c-ee6e-413e-bffc-a7f71eaa7a1f,2022-09-15 08:20:30,,blok,1,yonozs,harga elit aplikasi sulit,,,id,id
App Store,9305798e-091a-42e5-8375-cd0816fe4aa8,2022-09-15 01:29:47,"{'id': 32204276, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-09-24T09:33:53Z'}",Did not receive OTP when trying to register new account. Might need to fix the OTP provider from backend. Mobile & web response are 200,1,noichromatic,Did not receive OTP,,,id,id
App Store,46795deb-3d86-4ef1-baca-bb2212f70cfa,2022-09-14 14:55:19,"{'id': 32058077, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-09-16T10:38:58Z'}","why can't I join a member, I've repeated many times entering my phone number and trying to use another phone number but I still don't get the verification code",1,shiwoiu,Can’t Sign Up,,,id,id
App Store,bc9c029a-fda3-4aad-a6e3-7d67592838f9,2022-09-14 00:45:26,,"App is unstable, the apps often keep loading for forever.",2,Riechy Kusuma,Keep loading for hours,,,id,id
App Store,4511b2e8-a9de-4b8b-8083-d64a0317916c,2022-09-12 16:57:01,"{'id': 32057891, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-09-16T10:27:21Z'}","Pas mau bayar gabisa tulisannya password salah, pdhl bener passwordnyaa, jadi malu, untung crew sbucks baik”, kalo ga udah maluu banget",2,seliyyn,Password tibatiba keganti,,,id,id
App Store,393c94e1-52a2-494c-bc1e-0520c26050cb,2022-09-14 00:07:46,"{'id': 32057936, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-09-16T10:29:40Z'}","sebesar SBI, bikin aplikasi bisa jelek nya kayak gni, gak bisa sign in, password nya salah, dst nya, belajar lg deh sblm iklan lbh gede, malu2in StarBucks aja.",1,Windu88,aplikasi cacat,,,id,id
App Store,91512dda-cda5-473b-94b1-3e49c2d58fa2,2022-08-19 06:34:38,"{'id': 31674879, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-08-26T09:56:15Z'}",Kenapa menu top up bank lainnya sudah gak ada?,2,jakdjeuzvha,Top Up,,,id,id
App Store,3119a551-6f5d-46f0-8cf7-5ec0713e013c,2022-09-10 09:29:42,,"Happy bgt bisa beli starbuck harga murah karena setiap kali kalian topup dapat promo dengan masukan kode ANITAS-06EC11 sebagai referral code kalian, banyak juga promo menarik mulai dr 10%,15% bahkan sampai ada yg free. Yuk download para pecinta starbuck JGN LUPA pakai kode referral diatas 👌",5,anitgngg,MENGUNTUNGKAN SEKALI,,,id,id
App Store,ceffd96e-d98a-46ef-8810-fc9d6cd1c205,2022-09-10 03:09:07,"{'id': 32057686, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-09-16T10:19:41Z'}","Experience a lot of trouble, can’t login. Need to upgrade service",1,Dirayarae,Error,,,id,id
App Store,e3e2956b-62b6-4ef3-8c18-0b2f101be78b,2022-09-05 05:34:51,,Males daftar karena copy and paste gak diijinkan baik di web atau pun di apps. Padahal gw rely banget sama password manager buat generate password yang random,1,Suprie,Males daftar karena password gak bisa copy and paste,,,id,id
App Store,8371e46f-f254-4732-b7ce-ce365f29e3f6,2022-08-31 18:08:37,"{'id': 31931204, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-09-09T13:47:41Z'}","Ini kenapa gabisa sign in ya udah ganti pw berulang kali tetep gabisa, di website bisa tetapi di apk gabisa, ini gajelas banget si asli",1,ayuwardani,Gajelas,,,id,id
App Store,b97bdb4d-6226-462c-bf83-d84a5fd4dc6b,2022-08-23 09:06:19,"{'id': 31674921, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-08-26T09:58:13Z'}",Koq saya gj bisa buat akun,1,112282882,Gk bisa buat akun,,,id,id
App Store,e1e32818-2fb9-44e5-ac3c-c9d5308ca906,2022-07-24 07:41:24,"{'id': 31157494, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-07-29T06:09:43Z'}",i have a problem with the change detail.. every time i input my phone number and i have to put my fav beverage my keyboard can't go down so i can not update the data.. already go to the nearest store but they said my phone got the problem not the app..,2,Girl21052021,please fix this,,,id,id
App Store,837744f1-7b8b-4341-b969-dee943527688,2022-08-17 04:49:18,"{'id': 31563636, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-08-20T07:20:18Z'}","Sudah punya member card, ketika klik join now dan proses registrasi dan klik sign in, muncul notifikasi phone/email sudah pernah teregistrasi. Tapi begitu coba sign in pakai email gak bisa. Coba fitur forgot password tapi gak ada email yang terkirim. Terus aku kudu pie min? Sorry sementara bintang 1",1,Wicaksono_123,Bingung,,,id,id
App Store,0cf88782-ae13-4674-aca7-c087d09e9bc2,2022-08-15 04:14:58,"{'id': 31563584, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-08-20T07:15:09Z'}",I could not update my phone number using iPhone SE. Could you fix the UI in profile page for older phone’s display ? The update button covered by onscreen keyboard. I can’t click on the button.,1,Zone64,Does not support IPhone SE,,,id,id
App Store,94ec4223-1310-400f-9ea6-2476c5b9b4cc,2022-08-06 18:35:03,"{'id': 31427626, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Saat ini memang terdapat kendala sistem untuk jenis Bank tersebut dan masih dalam follow up team terkait - Starbucks Indonesia-', 'modified': '2022-08-12T11:40:35Z'}",cara top up saldo lewat bri gimana sih min??? kok ngga ada pilihannya… perasaan sebelumnya ada deh??,3,bagsrdwn,top up,,,id,id
App Store,3eafbe8c-e5bc-439f-bb47-b3c0c01699c8,2022-08-04 01:26:16,,"top up sbux card 100k via virtual account app starbucks id, ke mbanking masukin VA klik send pas keluar invoice suksesnya malah ke topup 1juta. Whyyy ? Masalahnya di bca pas konfirmasi ga ada info nominal topupnya. Ini modus marketing terbaru ya ?",1,nurminamy,Nominal top up tidak sesuai,,,id,id
App Store,a51670d1-b41a-4da2-8a81-8aa543be3516,2022-08-02 13:43:14,"{'id': 31309097, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-08-06T07:42:52Z'}","Ini kenapa sih apk kok gini, tiap mau buka gak bisa. Harus di uninstall dlu trus install lagi baru bisa.. hadeeeh repot banget klo kayak gini terus. Tolong diperbaiki aplikasinya biar tidak terulang seperti ini",3,missdemplon,Aplikasi tidak bisa terbuka,,,id,id
App Store,d0796cdf-446d-4ccd-9e2d-f6e5c2e5194d,2022-08-01 06:39:30,"{'id': 31309082, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-08-06T07:40:48Z'}",Ga dapet2,1,punyasurya,OTP,,,id,id
App Store,ec3c4e89-f7aa-4075-bf70-fdc189f27380,2022-07-29 01:27:51,"{'id': 31309046, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-08-06T07:37:17Z'}",I dont know what to say. App failed to sign up.,1,Normanganto,Cant even sign up,,,id,id
App Store,6fa5b336-1f4c-434f-8e84-a3bd726701a0,2022-07-27 08:16:31,"{'id': 31158478, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-07-29T06:55:30Z'}",Can’t top up fron application. “First and last names only allow letters and apaces. Please update your first name or last name first.” But I can’t edit my name.,1,Purplerainy09,Can’t top up,,,id,id
App Store,00dc08b8-6cdf-4ca7-b07c-c8087823298e,2022-07-26 17:12:21,,pake referral code ANGELAV-5D74F4 ketika register untuk dapat 50% off yaa :D,5,awesome app!!! 👌🏼👌🏼,50% off beverage,,,id,id
App Store,b7d2f6ec-9081-4c34-8c55-1f28b209cffc,2022-07-21 06:15:55,,Terrible apps,1,MrDandDom,Keyboard can’t hide,,,id,id
App Store,fe894d54-8d88-4692-b2e2-423e216f049a,2022-07-04 04:08:27,"{'id': 30786585, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Saat ini memang terdapat kendala sistem untuk jenis Bank tersebut dan masih dalam follow up team terkait - Starbucks Indonesia-', 'modified': '2022-07-08T10:09:03Z'}",Kecewaaaaa BRI VA malah dihapus,2,indragmilr,Top Up,,,id,id
App Store,b9034ec6-85b0-4d70-9668-8d86073c3b87,2022-07-15 13:05:39,,"Pls use my referral code : PUTRIR-D17EE1
Thankyou🤗",3,putrirach,Nice,,,id,id
App Store,1598de47-98c3-4671-b82c-4907fc18f14c,2022-07-13 08:48:35,,Silahkan masukkan kode referral ini jika ingin dapat reward 50% . RIZKIDWIA-B9C177,4,Rizki D. Anggraini,Apps cool,,,id,id
App Store,d03b8022-1a19-41c2-884e-d22bfc3c6c67,2022-07-11 11:52:41,,MARYAR-5A4713 : Referral code untuk dapat  diskon 50%. Silahkan dipakai semoga berguna. 😊 Kode referral : MARYAR-5A4713,4,MARIAX33,MARYAR-5A4713,,,id,id
App Store,e86af96e-21ed-4a40-b446-0488fcc747af,2022-07-09 05:58:15,,Aplikasi asw,1,whodontknowiam,Busuk,,,id,id
App Store,f865d632-fcdf-4f6a-9729-21b47926bdd9,2022-07-04 12:59:15,"{'id': 30767428, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Untuk keluhan anda akan kami bantu sampaikan ke team terkait - Starbucks Indonesia-', 'modified': '2022-07-07T11:07:28Z'}","Setelah update, waktunmau lihat history transaksi g muncul sll no history di situ, dan aplikasi jdi lebih berat dan lama waktu awal dibuka",1,Butuh update !!!,G bsa lihat history transaksi,,,id,id
App Store,e4e58d41-5a39-4474-89bb-4269b6679393,2022-06-30 04:44:50,"{'id': 30664260, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-07-01T11:46:17Z'}","While using this app to top up the card, there is no va number appear in transaction. And give a notif “fill no telp”?? Any suggestion for this problem?",2,Aredme,Can not top up,,,id,id
App Store,b91c3760-fbd4-46d3-8626-f0215245cbe4,2022-07-03 05:17:51,"{'id': 30004325, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-05-27T11:02:36Z'}","Daftar udah benar, masukin no hp, email, pass dst. Pas mau sign up isi email trus isi pass malah invalid username & pass. Trus klik forget password, ketikin emailnya malah ga masuk2 k email. Ulang join now lagi, masukin no hp, eh nomor nya udah ke daftar. Duh ribet! Gimana penyelesaian nya nih? Jadi ga guna kartu starbuck nya.",1,Reeya G,Error,,,id,id
App Store,bea644d4-4b9d-4f73-a51c-53450a779247,2022-06-30 08:06:51,,Top up via virtual account cukup lama yah,3,Lazirhays,OK,,,id,id
App Store,09d8f1a3-0c42-4ffb-b4d5-78095759a5e7,2022-06-17 09:16:47,"{'id': 30536755, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-06-24T10:37:47Z'}","Hari ini saya top up ViA VA BCA di aplokasi tidak terupdate, gimana mau bayar di kasir.. bikin malu saya ini. Gimana sih ini aplikasi?",2,Sigit prakasa,Top VA BCA dana tidak ter update,,,id,id
App Store,29c566a7-7105-4034-b6f9-0950b2766c7e,2022-06-28 22:22:04,"{'id': 30664211, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Untuk keluhan anda akan kami bantu sampaikan ke team terkait - Starbucks Indonesia-', 'modified': '2022-07-01T11:43:15Z'}","Sering ga bs di open, mskpun sdh pk wifi, lemot, lbh baik lgs dtg ke tempat saja deh",3,Linda_s0912,Apps lemot,,,id,id
App Store,8263980b-9e6d-4e89-be3d-e847925c4f57,2022-06-27 15:17:18,"{'id': 30664181, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Untuk keluhan anda akan kami bantu sampaikan ke team terkait - Starbucks Indonesia-', 'modified': '2022-07-01T11:41:44Z'}","ini kenapa starbucks app akhir akhir ini loading lama banget, bukan sekedar lama tapi lama bangeetttttt tolong para developer perbaiki nih app soalnya ganggu banget kalo super lambat gini",1,my name? NAH anonymous,lemottttt,,,id,id
App Store,d826fc3d-1e0e-4725-81b9-7416b736a678,2022-06-23 08:33:12,"{'id': 30664137, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-07-01T11:39:23Z'}",Join dibilang email sudah ada. Sign in dblg salah pssword. Pake forgot password tapi gak masuk-masuk email. Ada solusi lain kah???,1,hamba allah hm,Join atau sign tidak bisa,,,id,id
App Store,9dad307d-45a5-4983-a656-8b93917ad975,2022-06-22 23:20:32,,Use my referral code : NOVIAM-43DF45,5,nmydps,Get 50% off beverage,,,id,id
App Store,b99a8a27-aac1-4763-b94a-cb26599cdbe2,2022-06-22 04:24:20,,"When i updated my phone number and input fav beverage, the keyboard keep showed up and i can not press update button..",1,ucira,Please fix it immediately,,,id,id
App Store,fd27cac0-cb43-45d2-8d95-3ea5e4a29d26,2022-06-19 06:57:49,,Big company but the app developed so poorly. UX and UI are so terrible. Do not automatically close my keyboard when finished using it cause me not to be able to press the “update” button. What a trash of an app.,1,lkho2311,Big company????,,,id,id
App Store,d1ff5430-232f-410e-9333-c8f0aaf26f17,2022-06-18 06:38:00,"{'id': 30536768, 'body': 'Hi, Terima kasih untuk feedback nya :) - Starbucks Indonesia-', 'modified': '2022-06-24T10:38:56Z'}","Sebelumnya sangat terganggu dgn old card yg menempel di dlm applikasi, krn old cardnya pun udah kemana tau, setelah update Appsnya baru2 ini, ternyata sudah bs di manage dgn remove old card. Keren! Sepertinya starbucks ckup mendengarkan cust🔥 dan saya lihat setiap org yg ke starbucks pasti hanya menggunakan Apps tanpa membaca fisik kartu, jujurly sangat memudahkan!🤩🤩🤩🤩 semoga Apps ini kedepannya bs jauh jauh lbh baik dan stable lg dr segi signal dll, atau mungkin ada terobosan baru, we are waiting that as a customers, good job!💙",4,Kolam renang,Great Apps,,,id,id
App Store,41a79b36-0de6-4092-bf43-d98513895ec8,2022-06-10 08:50:30,,If I choose to enter my favorite beverage in my profile I cannot save the changes. Pressing “Next” in the keyboard doesn’t do anything and the keyboard itself doesn’t go away,2,rgarciaber,Cannot Update Profile,,,id,id
App Store,4710b88e-38c7-4eb0-9cb5-7879b4b5906d,2022-06-15 07:16:16,"{'id': 30416687, 'body': 'Hi, Thanks for the 5-stars rating :) - Starbucks Indonesia-', 'modified': '2022-06-17T14:53:47Z'}",Love this app! Easy to use & it's help me to know what promo is on every month. Awesome!!,5,∂ιαи кнєкє,Great app,,,id,id
App Store,e5ffc0cc-ccd1-4c90-b112-48435e7b1157,2022-06-12 13:28:57,"{'id': 30416632, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-06-17T14:51:01Z'}",I cannot top up my card and basically everything went south after update. Such a shame.,1,ian19ian,Error after update,,,id,id
App Store,84b1e026-600d-44e3-9cdc-700cdbca6888,2022-06-07 04:05:13,"{'id': 30295393, 'body': 'Hi, Really apologize for the inconvenience. We will pass your concern to our team. - Starbucks Indonesia-', 'modified': '2022-06-11T08:10:22Z'}","the internet connection still stable but when i open the appss, still connecting that was horrible when i want to pay my bills! Please fix the bugs asap",2,niccodaw,Fix bugs,,,id,id
App Store,a1d65e1c-0d4a-460d-af3e-d4102e76ce90,2022-06-08 20:25:16,"{'id': 30295450, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-06-11T08:18:12Z'}",For real.,1,Mr. Pangku,Overpriced piece of crap.,,,id,id
App Store,4b3ab591-1999-4347-aa3a-d4a445b07bd7,2022-06-07 09:47:14,"{'id': 30295430, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-06-11T08:16:09Z'}",Katanya udah dikirim ke email codeny tapi ditunggu” sampe tahun jebot ga muncul”,1,mkeziad,Login Error,,,id,id
App Store,9a2a16ce-9a1f-4434-882e-628a07c47417,2022-06-07 06:57:47,"{'id': 30295418, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-06-11T08:14:31Z'}","Payah, I topped up my account for 300k through BCA virtual account but the money is in the air",1,Meywon,Top up 300k dana tidak masuk,,,id,id
App Store,7549802f-dab3-4149-ac89-1f2711a92509,2022-06-04 02:56:12,"{'id': 30295226, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-06-11T07:52:09Z'}","Plis lah app nya diperbaiki, tiap kali mau masuk app muter2 terus. Mau top up juga nggak bisa di app. Maunya praktis tapi ujung2 nya ribet juga.",2,attaries,App,,,id,id
App Store,f72b585e-cda2-4aae-a88d-5f5ffe90e48c,2022-06-07 02:51:53,"{'id': 30295375, 'body': 'Hi, Thanks for the 5-stars rating :) - Starbucks Indonesia-', 'modified': '2022-06-11T08:08:03Z'}","App nya oke banget skrg, udah banyak improve dan fitur2 nya jg ok",5,mynameisai,Good app,,,id,id
App Store,a0f49905-ba62-4366-9937-ee66451ebc24,2022-06-07 01:42:43,"{'id': 30295347, 'body': 'Hi, Terima kasih untuk review nya :) - Starbucks Indonesia-', 'modified': '2022-06-11T08:05:44Z'}","Suasana nyaman , santai, ice shaken double shot mantul, caramel maciato mantul, minta tlg perhatikan ada beberapa gerai AC nya ga dingin , pengennya mau duduk2 krn ga dingin langsung pergi , tq 🙏",5,tutuplapaknya,Suasana nyaman dan santai,,,id,id
App Store,753a68cf-5a4f-4853-be81-5c4be4f97a9d,2022-06-06 12:15:52,"{'id': 30295314, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-06-11T08:03:32Z'}","Kenapa aplikasi starbuck saya di daerah Jakarta?
Padahal saya tinggal di Medan.
Pas download pun posisi saya di Medan.
Bisa tolong di infokan ada apa ya?",1,andrichien,Salah lokasi,,,id,id
App Store,a58e2850-d189-41b0-9021-330713c21439,2022-06-05 04:23:15,"{'id': 30295279, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-06-11T08:00:33Z'}","Gabisa di buka aplikasinya nge stuck terus di logo starbucks rewards. Apa udah ga suppport di iphone 8?:/ 
So sad…",1,miskithecatgirl,Can’t open the application.,,,id,id
App Store,8ac55a9f-6aea-49d3-9a57-9e6e9a396d17,2022-06-04 04:12:49,"{'id': 30295264, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-06-11T07:58:54Z'}",Kok gabisa login dari dulu ttp muter2 aja pas masukin passcode,1,dery akbar fahrezi,Gabisa login,,,id,id
App Store,99351af8-fded-4586-97e7-6ee7de158a0a,2022-06-04 03:40:18,,Tolong banget diperbaiki aplikasinya sering down server dan kalau mau login ulang ribet lagi alhasil jd ga kepake starbucks card nya,1,diankarinai,Dari saya yang suka jajan starbucks,,,id,id
App Store,04bf388f-e854-4361-b4fb-d8a6861fdc0a,2022-06-04 03:27:21,"{'id': 30295243, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Untuk keluhan anda akan kami bantu sampaikan ke team terkait - Starbucks Indonesia-', 'modified': '2022-06-11T07:55:48Z'}","Loading time buka aplikasi masukkkan PIN bisa 2 menitan, ini super menyebalkan, perbaikilah kalau kita sudah depan kasir trus loading lama kasian orang di belakang, kalau lama begini jauh lebih efisien pake kartu.",1,Eimiwang,Loading time,,,id,id
App Store,58673df0-2bc1-4e27-9948-9eae20f9dd99,2022-05-17 00:08:31,,"Sehubungan dengan topup starbucks card tidak bisa lagi dengan kartu kredit dan voucher MAP, harusnya distarbucks ad fitur tarik/transfer saldo ke rekening bank. Enak starbucks duit orang byk yang ketahan kerna belum digunakan.",2,AbangSayang,Saldo dicairkan,,,id,id
App Store,c2011b03-8ced-4ead-80a0-d35ef3e3993b,2022-06-03 08:49:44,"{'id': 30295219, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-06-11T07:50:11Z'}",Awful!!! Waited 30 minutes to sign up but still cannot join!! What a waste of time and money!! Thought we could collect some stars but oh well it’s just a mere imaginative stars!!! This app doesn’t work at all!,1,Gegy_cool789,Awful!!! Waited 30 minutes to sign up but still cannot join!!,,,id,id
App Store,2f9f36a4-55dc-48ce-9953-3c51854e939e,2022-05-26 06:49:59,,"My refferal code EDWINS-9C7AED
Enjoy your coffee!",5,edsury,Input code on sign up & get bonus,,,id,id
App Store,9ce60847-4d96-49dc-a512-e4e631d41010,2022-05-19 12:22:56,,Saya pakai iphone 13 ketika sign up semua sudah benar ada info sekila kode otp salah harusnya info salahnya nggak sekilas,1,takin788,Aplikasi nggak jalan,,,id,id
App Store,c702b9c6-98c0-4558-8573-fb9d715f08c9,2022-05-16 21:37:08,"{'id': 29877333, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-05-21T08:01:29Z'}",Otp untuk join now tidak kunjung ada. Sehari 2 hari nyoba masih ngga ada juga. ini udah seminggu nyoba join now masih sama. Terhalang di otp yang ngga dikirim2. Memuakkan,1,kepo bgt,Payah,,,id,id
App Store,e4bd7b24-4b82-4c8a-b117-758060036f39,2022-05-11 22:49:10,"{'id': 29729558, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-05-13T13:38:23Z'}","Topup 150k nggak masuk masuk, 30 menit ga ada update.. please update this!",1,bayuindra,Topup bermasalah!,,,id,id
App Store,dbf1cb66-072a-468e-9851-41cd2648714f,2022-05-13 15:35:47,"{'id': 29877313, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-05-21T07:57:35Z'}",Ga bs cek history transaksi???,3,novelit,History,,,id,id
App Store,287fb0ea-c6ae-48c5-a936-4e151be5d022,2022-05-08 01:52:55,,use this code while sign up to earn 50% discount on any beverages BELLATHERESIAM-CE5485,4,btm090707,referral,,,id,id
App Store,fcd289ad-e02b-4bf8-b967-8cc82e489529,2022-04-21 01:27:26,"{'id': 29482563, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-04-30T06:34:03Z'}",Aplikasinya bikin ribet bukannya mempermudah customer buat registrasi malah bikin susah. Mau registrasi lagi jadi bikin ilfil👎,2,Om Tobi,Registrasi Gagal,,,id,id
App Store,18665b35-1a73-4764-8255-6b8496979fd6,2022-05-04 05:52:51,"{'id': 29594376, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-05-06T10:46:47Z'}",I’ve just top up my card but no star bonus added,4,bris customer,Star Bonus,,,id,id
App Store,22e995b8-2514-4583-9ee3-ad7d309ed1b6,2022-04-29 10:53:56,"{'id': 29594370, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-05-06T10:46:34Z'}",Can’t receive the OTP code while registering. Trash app.,1,afprayoga,OTP,,,id,id
App Store,47c3ac8b-8746-40fd-a4be-79f12c30f5bc,2022-04-26 05:06:12,,"Sering tiap mau pembayaran ga bisa dengan starbucks card, ujung2nya pakai cash, tidak dapat benefit aplikasi ini, dan deposit tidak bisa dipergunakan. Akal bulus aja",1,hjmmy,Counter sering offline,,,id,id
App Store,60d65344-512f-4196-9543-eaf474c46f5c,2022-02-15 07:44:06,,"Aplikasi terlalu paranoid, untuk buka aplikasi harus passcode, untuk bayar passcode lagi, member card disamarkan dgn ••••. Bisakah agar 1 kali passcode saja, entah waktu bayar atau login saja?",2,Aferry2,Tidak nyaman,,,id,id
App Store,fcc54871-7f8f-4b17-a513-8f1f99716d70,2022-04-17 00:34:48,"{'id': 29319232, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-04-22T01:09:10Z'}",Dih apa dah. Sign up error mulu. 😪,1,sluriruirui,Error sign up.,,,id,id
App Store,02859b25-4725-45cb-a398-844cdc0801fb,2022-04-14 02:27:07,"{'id': 28642070, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami feedback@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-03-18T04:05:16Z'}","totally zonk, untuk sign in aja seharian gada otp masuk ke email pdhl uda di resend ampe pegel,percuma beli starbucks card tp gabisa dipake apps nya .",1,vebtnsundlskd,zonk,,,id,id
